# Source: https://openaq.org/#/countries/IN?_k=lp8nnq
# EPA AirNow DOS
# http://airnow.gov/index.cfm?action=airnow.global_summary
location,parameter,utc,year,month,day,hour,value,unit,duration,qcname
US Diplomatic Post: New Delhi,pm25,1/14/2016 15:30:00,2016,1,14,15,276,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/14/2016 16:30:00,2016,1,14,16,275,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/14/2016 17:30:00,2016,1,14,17,269,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/14/2016 18:30:00,2016,1,14,18,274,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/14/2016 19:30:00,2016,1,14,19,289,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/14/2016 20:30:00,2016,1,14,20,274,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/14/2016 21:30:00,2016,1,14,21,271,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/14/2016 22:30:00,2016,1,14,22,277,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/14/2016 23:30:00,2016,1,14,23,245,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 0:30:00,2016,1,15,0,199,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 1:30:00,2016,1,15,1,151,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 2:30:00,2016,1,15,2,134,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 3:30:00,2016,1,15,3,150,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 4:30:00,2016,1,15,4,180,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 5:30:00,2016,1,15,5,166,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 6:30:00,2016,1,15,6,154,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 7:30:00,2016,1,15,7,160,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 8:30:00,2016,1,15,8,154,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 9:30:00,2016,1,15,9,132,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 10:30:00,2016,1,15,10,128,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 11:30:00,2016,1,15,11,132,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 12:30:00,2016,1,15,12,138,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 13:30:00,2016,1,15,13,137,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 14:30:00,2016,1,15,14,153,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 15:30:00,2016,1,15,15,124,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 16:30:00,2016,1,15,16,144,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 17:30:00,2016,1,15,17,135,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 18:30:00,2016,1,15,18,150,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 19:30:00,2016,1,15,19,153,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 20:30:00,2016,1,15,20,157,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 21:30:00,2016,1,15,21,160,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 22:30:00,2016,1,15,22,189,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/15/2016 23:30:00,2016,1,15,23,154,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 0:30:00,2016,1,16,0,174,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 1:30:00,2016,1,16,1,138,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 2:30:00,2016,1,16,2,121,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 3:30:00,2016,1,16,3,137,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 4:30:00,2016,1,16,4,141,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 5:30:00,2016,1,16,5,154,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 6:30:00,2016,1,16,6,141,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 7:30:00,2016,1,16,7,146,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 8:30:00,2016,1,16,8,132,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 9:30:00,2016,1,16,9,126,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 10:30:00,2016,1,16,10,126,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 11:30:00,2016,1,16,11,127,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 12:30:00,2016,1,16,12,144,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 13:30:00,2016,1,16,13,159,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 14:30:00,2016,1,16,14,157,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 15:30:00,2016,1,16,15,161,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 16:30:00,2016,1,16,16,163,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 17:30:00,2016,1,16,17,175,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 18:30:00,2016,1,16,18,145,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 19:30:00,2016,1,16,19,141,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 20:30:00,2016,1,16,20,135,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 21:30:00,2016,1,16,21,144,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 22:30:00,2016,1,16,22,153,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/16/2016 23:30:00,2016,1,16,23,156,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 0:30:00,2016,1,17,0,173,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 1:30:00,2016,1,17,1,156,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 2:30:00,2016,1,17,2,147,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 3:30:00,2016,1,17,3,162,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 4:30:00,2016,1,17,4,169,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 5:30:00,2016,1,17,5,160,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 6:30:00,2016,1,17,6,184,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 7:30:00,2016,1,17,7,161,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 8:30:00,2016,1,17,8,175,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 9:30:00,2016,1,17,9,177,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 10:30:00,2016,1,17,10,176,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 11:30:00,2016,1,17,11,198,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 12:30:00,2016,1,17,12,225,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 13:30:00,2016,1,17,13,232,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 14:30:00,2016,1,17,14,239,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 15:30:00,2016,1,17,15,267,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 16:30:00,2016,1,17,16,303,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 17:30:00,2016,1,17,17,295,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 18:30:00,2016,1,17,18,279,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 19:30:00,2016,1,17,19,268,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 20:30:00,2016,1,17,20,261,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 21:30:00,2016,1,17,21,285,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 22:30:00,2016,1,17,22,292,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/17/2016 23:30:00,2016,1,17,23,269,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 0:30:00,2016,1,18,0,270,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 1:30:00,2016,1,18,1,274,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 2:30:00,2016,1,18,2,267,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 3:30:00,2016,1,18,3,263,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 4:30:00,2016,1,18,4,272,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 5:30:00,2016,1,18,5,266,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 6:30:00,2016,1,18,6,243,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 7:30:00,2016,1,18,7,304,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 8:30:00,2016,1,18,8,327,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 9:30:00,2016,1,18,9,284,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 10:30:00,2016,1,18,10,215,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 11:30:00,2016,1,18,11,171,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 12:30:00,2016,1,18,12,239,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 13:30:00,2016,1,18,13,257,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 14:30:00,2016,1,18,14,283,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 15:30:00,2016,1,18,15,310,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 16:30:00,2016,1,18,16,316,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 17:30:00,2016,1,18,17,303,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 18:30:00,2016,1,18,18,289,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 19:30:00,2016,1,18,19,290,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 20:30:00,2016,1,18,20,231,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 21:30:00,2016,1,18,21,206,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 22:30:00,2016,1,18,22,192,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/18/2016 23:30:00,2016,1,18,23,192,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 0:30:00,2016,1,19,0,197,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 1:30:00,2016,1,19,1,205,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 2:30:00,2016,1,19,2,225,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 3:30:00,2016,1,19,3,263,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 4:30:00,2016,1,19,4,308,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 5:30:00,2016,1,19,5,338,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 6:30:00,2016,1,19,6,349,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 7:30:00,2016,1,19,7,403,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 8:30:00,2016,1,19,8,400,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 9:30:00,2016,1,19,9,328,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 10:30:00,2016,1,19,10,340,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 11:30:00,2016,1,19,11,366,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 12:30:00,2016,1,19,12,356,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 13:30:00,2016,1,19,13,358,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 14:30:00,2016,1,19,14,382,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 15:30:00,2016,1,19,15,352,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 16:30:00,2016,1,19,16,453,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 17:30:00,2016,1,19,17,382,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 18:30:00,2016,1,19,18,333,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 19:30:00,2016,1,19,19,214,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 20:30:00,2016,1,19,20,224,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 21:30:00,2016,1,19,21,262,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 22:30:00,2016,1,19,22,285,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/19/2016 23:30:00,2016,1,19,23,277,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 0:30:00,2016,1,20,0,276,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 1:30:00,2016,1,20,1,270,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 2:30:00,2016,1,20,2,321,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 3:30:00,2016,1,20,3,305,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 4:30:00,2016,1,20,4,298,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 5:30:00,2016,1,20,5,317,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 6:30:00,2016,1,20,6,320,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 7:30:00,2016,1,20,7,307,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 8:30:00,2016,1,20,8,295,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 9:30:00,2016,1,20,9,271,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 10:30:00,2016,1,20,10,286,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 11:30:00,2016,1,20,11,288,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 12:30:00,2016,1,20,12,294,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 13:30:00,2016,1,20,13,297,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 14:30:00,2016,1,20,14,324,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 15:30:00,2016,1,20,15,262,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 16:30:00,2016,1,20,16,259,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 17:30:00,2016,1,20,17,266,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 18:30:00,2016,1,20,18,314,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 19:30:00,2016,1,20,19,256,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 20:30:00,2016,1,20,20,195,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 21:30:00,2016,1,20,21,184,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 22:30:00,2016,1,20,22,179,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/20/2016 23:30:00,2016,1,20,23,175,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 0:30:00,2016,1,21,0,178,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 1:30:00,2016,1,21,1,176,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 2:30:00,2016,1,21,2,170,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 3:30:00,2016,1,21,3,180,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 4:30:00,2016,1,21,4,217,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 5:30:00,2016,1,21,5,235,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 6:30:00,2016,1,21,6,230,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 7:30:00,2016,1,21,7,219,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 8:30:00,2016,1,21,8,204,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 9:30:00,2016,1,21,9,210,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 10:30:00,2016,1,21,10,188,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 11:30:00,2016,1,21,11,183,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 12:30:00,2016,1,21,12,164,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 13:30:00,2016,1,21,13,173,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 14:30:00,2016,1,21,14,194,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 15:30:00,2016,1,21,15,246,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 16:30:00,2016,1,21,16,254,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 17:30:00,2016,1,21,17,253,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 18:30:00,2016,1,21,18,257,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 19:30:00,2016,1,21,19,261,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 20:30:00,2016,1,21,20,282,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 21:30:00,2016,1,21,21,278,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 22:30:00,2016,1,21,22,262,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/21/2016 23:30:00,2016,1,21,23,227,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 0:30:00,2016,1,22,0,231,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 1:30:00,2016,1,22,1,252,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 2:30:00,2016,1,22,2,265,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 3:30:00,2016,1,22,3,323,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 4:30:00,2016,1,22,4,313,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 5:30:00,2016,1,22,5,440,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 6:30:00,2016,1,22,6,450,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 7:30:00,2016,1,22,7,449,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 8:30:00,2016,1,22,8,455,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 9:30:00,2016,1,22,9,424,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 10:30:00,2016,1,22,10,382,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 11:30:00,2016,1,22,11,349,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 12:30:00,2016,1,22,12,331,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 13:30:00,2016,1,22,13,351,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 14:30:00,2016,1,22,14,363,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 15:30:00,2016,1,22,15,351,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 16:30:00,2016,1,22,16,331,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 17:30:00,2016,1,22,17,328,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 18:30:00,2016,1,22,18,364,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 19:30:00,2016,1,22,19,381,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 20:30:00,2016,1,22,20,350,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 21:30:00,2016,1,22,21,322,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 22:30:00,2016,1,22,22,302,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/22/2016 23:30:00,2016,1,22,23,281,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 0:30:00,2016,1,23,0,283,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 1:30:00,2016,1,23,1,288,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 2:30:00,2016,1,23,2,297,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 3:30:00,2016,1,23,3,276,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 4:30:00,2016,1,23,4,251,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 5:30:00,2016,1,23,5,220,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 6:30:00,2016,1,23,6,192,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 7:30:00,2016,1,23,7,163,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 8:30:00,2016,1,23,8,136,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 9:30:00,2016,1,23,9,278,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 10:30:00,2016,1,23,10,288,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 11:30:00,2016,1,23,11,209,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 12:30:00,2016,1,23,12,194,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 13:30:00,2016,1,23,13,212,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 14:30:00,2016,1,23,14,245,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 15:30:00,2016,1,23,15,313,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 16:30:00,2016,1,23,16,398,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 17:30:00,2016,1,23,17,417,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 18:30:00,2016,1,23,18,430,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 19:30:00,2016,1,23,19,433,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 20:30:00,2016,1,23,20,416,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 21:30:00,2016,1,23,21,402,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 22:30:00,2016,1,23,22,380,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/23/2016 23:30:00,2016,1,23,23,373,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 0:30:00,2016,1,24,0,268,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 1:30:00,2016,1,24,1,261,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 2:30:00,2016,1,24,2,251,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 3:30:00,2016,1,24,3,249,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 4:30:00,2016,1,24,4,251,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 5:30:00,2016,1,24,5,317,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 6:30:00,2016,1,24,6,351,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 7:30:00,2016,1,24,7,459,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 8:30:00,2016,1,24,8,463,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 9:30:00,2016,1,24,9,381,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 10:30:00,2016,1,24,10,347,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 11:30:00,2016,1,24,11,354,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 12:30:00,2016,1,24,12,365,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 13:30:00,2016,1,24,13,345,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 14:30:00,2016,1,24,14,357,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 15:30:00,2016,1,24,15,328,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 16:30:00,2016,1,24,16,311,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 17:30:00,2016,1,24,17,282,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 18:30:00,2016,1,24,18,257,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 19:30:00,2016,1,24,19,201,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 20:30:00,2016,1,24,20,202,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 21:30:00,2016,1,24,21,333,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 22:30:00,2016,1,24,22,206,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/24/2016 23:30:00,2016,1,24,23,210,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/25/2016 0:30:00,2016,1,25,0,219,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/25/2016 1:30:00,2016,1,25,1,209,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/25/2016 2:30:00,2016,1,25,2,228,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/25/2016 3:30:00,2016,1,25,3,247,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/25/2016 4:30:00,2016,1,25,4,266,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/25/2016 5:30:00,2016,1,25,5,282,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/25/2016 6:30:00,2016,1,25,6,298,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/25/2016 7:30:00,2016,1,25,7,307,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/25/2016 8:30:00,2016,1,25,8,275,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/25/2016 9:30:00,2016,1,25,9,239,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/25/2016 10:30:00,2016,1,25,10,222,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/25/2016 11:30:00,2016,1,25,11,187,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/25/2016 12:30:00,2016,1,25,12,173,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/25/2016 13:30:00,2016,1,25,13,200,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/25/2016 14:30:00,2016,1,25,14,243,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/25/2016 15:30:00,2016,1,25,15,324,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/25/2016 16:30:00,2016,1,25,16,-999,µg/m³,,
US Diplomatic Post: New Delhi,pm25,1/25/2016 17:30:00,2016,1,25,17,-999,µg/m³,,
