Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1944, 10, -0.160, , -0.197, -0.192, -0.203
1944, 11, -0.015, , -0.197, -0.191, -0.203
1944, 12, -0.281, , -0.197, -0.191, -0.202
1945, 1, -0.222, , -0.196, -0.191, -0.202
1945, 2, -0.218, , -0.196, -0.190, -0.202
1945, 3, -0.143, , -0.196, -0.190, -0.201
1945, 4, -0.205, , -0.195, -0.190, -0.201
1945, 5, -0.140, , -0.195, -0.189, -0.201
1945, 6, -0.146, , -0.195, -0.189, -0.200
1945, 7, -0.137, , -0.194, -0.189, -0.200
1945, 8, -0.169, , -0.194, -0.188, -0.200
1945, 9, -0.158, , -0.194, -0.188, -0.199
1945, 10, -0.224, , -0.193, -0.188, -0.199
1945, 11, -0.079, , -0.193, -0.187, -0.199
1945, 12, 0.006, , -0.193, -0.187, -0.198
1946, 1, -0.167, , -0.192, -0.187, -0.198
1946, 2, -0.224, , -0.192, -0.186, -0.198
1946, 3, -0.146, , -0.192, -0.186, -0.197
1946, 4, -0.141, , -0.191, -0.186, -0.197
1946, 5, -0.161, , -0.191, -0.185, -0.197
1946, 6, -0.189, , -0.191, -0.185, -0.196
1946, 7, -0.177, , -0.190, -0.185, -0.196
1946, 8, -0.121, , -0.190, -0.184, -0.196
1946, 9, -0.136, , -0.190, -0.184, -0.195
1946, 10, -0.139, , -0.189, -0.184, -0.195
1946, 11, -0.152, , -0.189, -0.183, -0.195
1946, 12, -0.208, , -0.189, -0.183, -0.194
1947, 1, -0.155, , -0.188, -0.183, -0.194
1947, 2, -0.243, , -0.188, -0.182, -0.194
1947, 3, -0.197, , -0.188, -0.182, -0.193
1947, 4, -0.184, , -0.187, -0.182, -0.193
1947, 5, -0.185, , -0.187, -0.181, -0.192
1947, 6, -0.153, , -0.187, -0.181, -0.192
1947, 7, -0.198, , -0.186, -0.181, -0.192
1947, 8, -0.145, , -0.186, -0.180, -0.191
1947, 9, -0.176, , -0.186, -0.180, -0.191
1947, 10, -0.215, , -0.185, -0.180, -0.191
1947, 11, -0.048, , -0.185, -0.179, -0.190
1947, 12, -0.232, , -0.185, -0.179, -0.190
1948, 1, -0.183, , -0.184, -0.179, -0.190
1948, 2, -0.127, , -0.184, -0.178, -0.189
1948, 3, -0.167, , -0.184, -0.178, -0.189
1948, 4, -0.205, , -0.183, -0.178, -0.189
1948, 5, -0.152, , -0.183, -0.177, -0.188
1948, 6, -0.134, , -0.183, -0.177, -0.188
1948, 7, -0.183, , -0.182, -0.177, -0.188
1948, 8, -0.182, , -0.182, -0.176, -0.187
1948, 9, -0.191, , -0.182, -0.176, -0.187
1948, 10, -0.047, , -0.181, -0.176, -0.187
1948, 11, -0.118, , -0.181, -0.175, -0.186
1948, 12, -0.065, , -0.180, -0.175, -0.186
1949, 1, -0.140, , -0.180, -0.175, -0.186
1949, 2, -0.139, , -0.180, -0.174, -0.185
1949, 3, -0.243, , -0.179, -0.174, -0.185
1949, 4, -0.229, , -0.179, -0.174, -0.185
1949, 5, -0.204, , -0.179, -0.173, -0.184
1949, 6, -0.223, , -0.178, -0.173, -0.184
1949, 7, -0.214, , -0.178, -0.173, -0.183
1949, 8, -0.175, , -0.178, -0.172, -0.183
1949, 9, -0.210, , -0.177, -0.172, -0.183
1949, 10, -0.151, , -0.177, -0.172, -0.182
1949, 11, -0.176, , -0.177, -0.171, -0.182
1949, 12, -0.278, , -0.176, -0.171, -0.182
1950, 1, -0.259, , -0.176, -0.171, -0.181
1950, 2, -0.157, , -0.176, -0.170, -0.181
1950, 3, -0.335, , -0.175, -0.170, -0.181
1950, 4, -0.248, , -0.175, -0.170, -0.180
1950, 5, -0.240, , -0.175, -0.169, -0.180
1950, 6, -0.287, , -0.174, -0.169, -0.180
1950, 7, -0.241, , -0.174, -0.169, -0.179
1950, 8, -0.197, , -0.174, -0.168, -0.179
1950, 9, -0.149, , -0.173, -0.168, -0.179
1950, 10, -0.166, , -0.173, -0.168, -0.178
1950, 11, -0.146, , -0.173, -0.167, -0.178
1950, 12, -0.089, , -0.172, -0.167, -0.178
1951, 1, -0.210, , -0.172, -0.167, -0.177
1951, 2, -0.194, , -0.172, -0.166, -0.177
1951, 3, -0.054, , -0.171, -0.166, -0.177
1951, 4, -0.190, , -0.171, -0.166, -0.176
1951, 5, -0.115, , -0.171, -0.165, -0.176
1951, 6, -0.092, , -0.170, -0.165, -0.176
1951, 7, -0.177, , -0.170, -0.165, -0.175
1951, 8, -0.151, , -0.170, -0.164, -0.175
1951, 9, -0.213, , -0.169, -0.164, -0.175
1951, 10, -0.142, , -0.169, -0.164, -0.174
1951, 11, -0.182, , -0.169, -0.163, -0.174
1951, 12, -0.244, , -0.168, -0.163, -0.174
1952, 1, -0.140, , -0.168, -0.163, -0.173
1952, 2, -0.136, , -0.168, -0.162, -0.173
1952, 3, -0.112, , -0.167, -0.162, -0.172
1952, 4, -0.196, , -0.167, -0.162, -0.172
1952, 5, -0.124, , -0.167, -0.161, -0.172
1952, 6, -0.171, , -0.166, -0.161, -0.171
1952, 7, -0.220, , -0.166, -0.161, -0.171
1952, 8, -0.224, , -0.166, -0.160, -0.171
1952, 9, -0.173, , -0.165, -0.160, -0.170
1952, 10, -0.270, , -0.165, -0.160, -0.170
1952, 11, -0.152, , -0.165, -0.159, -0.170
1952, 12, -0.058, , -0.164, -0.159, -0.169
1953, 1, -0.064, , -0.164, -0.159, -0.169
1953, 2, -0.255, , -0.164, -0.158, -0.169
1953, 3, -0.152, , -0.163, -0.158, -0.168
1953, 4, -0.193, , -0.163, -0.158, -0.168
1953, 5, -0.124, , -0.163, -0.157, -0.168
1953, 6, -0.201, , -0.162, -0.157, -0.167
1953, 7, -0.174, , -0.162, -0.157, -0.167
1953, 8, -0.157, , -0.162, -0.156, -0.167
1953, 9, -0.191, , -0.161, -0.156, -0.166
1953, 10, -0.139, , -0.161, -0.156, -0.166
1953, 11, -0.097, , -0.160, -0.155, -0.166
1953, 12, -0.250, , -0.160, -0.155, -0.165
1954, 1, -0.161, , -0.160, -0.155, -0.165
1954, 2, -0.163, , -0.159, -0.154, -0.165
1954, 3, -0.249, , -0.159, -0.154, -0.164
1954, 4, -0.257, , -0.159, -0.154, -0.164
1954, 5, -0.109, , -0.158, -0.153, -0.164
1954, 6, -0.153, , -0.158, -0.153, -0.163
1954, 7, -0.162, , -0.158, -0.153, -0.163
1954, 8, -0.203, , -0.157, -0.152, -0.163
1954, 9, -0.210, , -0.157, -0.152, -0.162
1954, 10, -0.197, , -0.157, -0.152, -0.162
1954, 11, -0.213, , -0.156, -0.151, -0.161
1954, 12, -0.226, , -0.156, -0.151, -0.161
1955, 1, -0.103, , -0.156, -0.151, -0.161
1955, 2, -0.230, , -0.155, -0.150, -0.160
1955, 3, -0.237, , -0.155, -0.150, -0.160
1955, 4, -0.086, , -0.155, -0.150, -0.160
1955, 5, -0.201, , -0.154, -0.149, -0.159
1955, 6, -0.140, , -0.154, -0.149, -0.159
1955, 7, -0.168, , -0.154, -0.149, -0.159
1955, 8, -0.108, , -0.153, -0.148, -0.158
1955, 9, -0.179, , -0.153, -0.148, -0.158
1955, 10, -0.114, , -0.153, -0.148, -0.158
1955, 11, -0.158, , -0.152, -0.147, -0.157
1955, 12, -0.214, , -0.152, -0.147, -0.157
1956, 1, -0.006, , -0.152, -0.147, -0.157
1956, 2, -0.182, , -0.151, -0.146, -0.156
1956, 3, -0.112, , -0.151, -0.146, -0.156
1956, 4, -0.129, , -0.151, -0.146, -0.156
1956, 5, -0.249, , -0.150, -0.145, -0.155
1956, 6, -0.165, , -0.150, -0.145, -0.155
1956, 7, -0.147, , -0.150, -0.145, -0.155
1956, 8, -0.111, , -0.149, -0.144, -0.154
1956, 9, -0.088, , -0.149, -0.144, -0.154
1956, 10, -0.108, , -0.149, -0.144, -0.154
1956, 11, -0.155, , -0.148, -0.143, -0.153
1956, 12, -0.162, , -0.148, -0.143, -0.153
1957, 1, -0.235, , -0.148, -0.143, -0.153
1957, 2, -0.142, , -0.147, -0.142, -0.152
1957, 3, -0.069, , -0.147, -0.142, -0.152
1957, 4, -0.275, , -0.147, -0.142, -0.152
1957, 5, -0.195, , -0.146, -0.141, -0.151
1957, 6, -0.204, , -0.146, -0.141, -0.151
1957, 7, -0.180, , -0.146, -0.141, -0.151
1957, 8, -0.175, , -0.145, -0.140, -0.150
1957, 9, -0.207, , -0.145, -0.140, -0.150
1957, 10, -0.129, , -0.145, -0.140, -0.150
1957, 11, -0.191, , -0.144, -0.139, -0.149
1957, 12, -0.226, , -0.144, -0.139, -0.149
1958, 1, -0.061, , -0.144, -0.139, -0.148
1958, 2, -0.151, , -0.143, -0.138, -0.148
1958, 3, 0.034, , -0.143, -0.138, -0.148
1958, 4, -0.098, , -0.143, -0.138, -0.147
1958, 5, -0.164, , -0.142, -0.137, -0.147
1958, 6, -0.153, , -0.142, -0.137, -0.147
1958, 7, -0.162, , -0.142, -0.137, -0.146
1958, 8, -0.163, , -0.141, -0.136, -0.146
1958, 9, -0.197, , -0.141, -0.136, -0.146
1958, 10, -0.105, , -0.141, -0.136, -0.145
1958, 11, -0.182, , -0.140, -0.135, -0.145
1958, 12, -0.159, , -0.140, -0.135, -0.145
1959, 1, -0.247, , -0.139, -0.135, -0.144
1959, 2, -0.252, , -0.139, -0.134, -0.144
1959, 3, -0.225, , -0.139, -0.134, -0.144
1959, 4, -0.135, , -0.138, -0.134, -0.143
1959, 5, -0.246, , -0.138, -0.133, -0.143
1959, 6, -0.162, , -0.138, -0.133, -0.143
1959, 7, -0.204, , -0.137, -0.133, -0.142
1959, 8, -0.160, , -0.137, -0.132, -0.142
1959, 9, -0.185, , -0.137, -0.132, -0.142
1959, 10, -0.151, , -0.136, -0.132, -0.141
1959, 11, -0.191, , -0.136, -0.131, -0.141
1959, 12, -0.098, , -0.136, -0.131, -0.141
1960, 1, -0.064, , -0.135, -0.131, -0.140
1960, 2, -0.118, , -0.135, -0.130, -0.140
1960, 3, -0.103, , -0.135, -0.130, -0.140
1960, 4, -0.123, , -0.134, -0.130, -0.139
1960, 5, -0.039, , -0.134, -0.129, -0.139
1960, 6, -0.107, , -0.134, -0.129, -0.139
1960, 7, -0.195, , -0.133, -0.129, -0.138
1960, 8, -0.172, , -0.133, -0.128, -0.138
1960, 9, -0.191, , -0.133, -0.128, -0.138
1960, 10, -0.133, , -0.132, -0.128, -0.137
1960, 11, -0.219, , -0.132, -0.127, -0.137
1960, 12, -0.263, , -0.132, -0.127, -0.137
1961, 1, -0.231, , -0.131, -0.127, -0.136
1961, 2, -0.133, , -0.131, -0.126, -0.136
1961, 3, -0.030, , -0.131, -0.126, -0.136
1961, 4, -0.095, , -0.130, -0.125, -0.135
1961, 5, -0.134, , -0.130, -0.125, -0.135
1961, 6, -0.177, , -0.130, -0.125, -0.134
1961, 7, -0.058, , -0.129, -0.124, -0.134
1961, 8, -0.029, , -0.129, -0.124, -0.134
1961, 9, -0.002, , -0.129, -0.124, -0.133
1961, 10, -0.014, , -0.128, -0.123, -0.133
1961, 11, -0.112, , -0.128, -0.123, -0.133
1961, 12, -0.208, , -0.128, -0.123, -0.132
1962, 1, -0.192, , -0.127, -0.122, -0.132
1962, 2, -0.023, , -0.127, -0.122, -0.132
1962, 3, 0.053, , -0.127, -0.122, -0.131
1962, 4, -0.178, , -0.126, -0.121, -0.131
1962, 5, -0.124, , -0.126, -0.121, -0.131
1962, 6, -0.140, , -0.126, -0.121, -0.130
1962, 7, -0.122, , -0.125, -0.120, -0.130
1962, 8, -0.111, , -0.125, -0.120, -0.130
1962, 9, -0.142, , -0.125, -0.120, -0.129
1962, 10, -0.139, , -0.124, -0.119, -0.129
1962, 11, -0.012, , -0.124, -0.119, -0.129
1962, 12, -0.098, , -0.124, -0.119, -0.128
1963, 1, -0.125, , -0.123, -0.118, -0.128
1963, 2, -0.218, , -0.123, -0.118, -0.128
1963, 3, -0.112, , -0.123, -0.118, -0.127
1963, 4, -0.126, , -0.122, -0.117, -0.127
1963, 5, -0.179, , -0.122, -0.117, -0.127
1963, 6, -0.125, , -0.122, -0.117, -0.126
1963, 7, -0.125, , -0.121, -0.116, -0.126
1963, 8, -0.179, , -0.121, -0.116, -0.126
1963, 9, -0.075, , -0.121, -0.116, -0.125
1963, 10, -0.136, , -0.120, -0.115, -0.125
1963, 11, -0.085, , -0.120, -0.115, -0.125
1963, 12, -0.199, , -0.119, -0.115, -0.124
1964, 1, -0.119, , -0.119, -0.114, -0.124
1964, 2, -0.133, , -0.119, -0.114, -0.124
1964, 3, -0.140, , -0.118, -0.114, -0.123
1964, 4, -0.205, , -0.118, -0.113, -0.123
1964, 5, -0.167, , -0.118, -0.113, -0.123
1964, 6, -0.183, , -0.117, -0.113, -0.122
1964, 7, -0.147, , -0.117, -0.112, -0.122
1964, 8, -0.163, , -0.117, -0.112, -0.122
1964, 9, -0.124, , -0.116, -0.112, -0.121
1964, 10, -0.139, , -0.116, -0.111, -0.121
1964, 11, -0.109, , -0.116, -0.111, -0.121
1964, 12, -0.129, , -0.115, -0.111, -0.120
1965, 1, -0.070, , -0.115, -0.110, -0.120
1965, 2, -0.127, , -0.115, -0.110, -0.120
1965, 3, -0.149, , -0.114, -0.110, -0.119
1965, 4, -0.111, , -0.114, -0.109, -0.119
1965, 5, -0.158, , -0.114, -0.109, -0.119
1965, 6, -0.153, , -0.113, -0.109, -0.118
1965, 7, -0.150, , -0.113, -0.108, -0.118
1965, 8, -0.209, , -0.113, -0.108, -0.118
1965, 9, -0.164, , -0.112, -0.108, -0.117
1965, 10, -0.209, , -0.112, -0.107, -0.117
1965, 11, -0.176, , -0.112, -0.107, -0.117
1965, 12, -0.141, , -0.111, -0.107, -0.116
1966, 1, -0.128, , -0.111, -0.106, -0.116
1966, 2, -0.160, , -0.111, -0.106, -0.116
1966, 3, -0.173, , -0.110, -0.106, -0.115
1966, 4, -0.147, , -0.110, -0.105, -0.115
1966, 5, -0.146, , -0.110, -0.105, -0.114
1966, 6, -0.165, , -0.109, -0.104, -0.114
1966, 7, -0.140, , -0.109, -0.104, -0.114
1966, 8, -0.169, , -0.109, -0.104, -0.113
1966, 9, -0.164, , -0.108, -0.103, -0.113
1966, 10, -0.261, , -0.108, -0.103, -0.113
1966, 11, -0.149, , -0.108, -0.103, -0.112
1966, 12, -0.138, , -0.107, -0.102, -0.112
1967, 1, -0.110, , -0.107, -0.102, -0.112
1967, 2, -0.142, , -0.107, -0.102, -0.111
1967, 3, -0.085, , -0.106, -0.101, -0.111
1967, 4, -0.053, , -0.106, -0.101, -0.111
1967, 5, -0.070, , -0.106, -0.101, -0.110
1967, 6, -0.143, , -0.105, -0.100, -0.110
1967, 7, -0.153, , -0.105, -0.100, -0.110
1967, 8, -0.182, , -0.105, -0.100, -0.109
1967, 9, -0.118, , -0.104, -0.099, -0.109
1967, 10, -0.142, , -0.104, -0.099, -0.109
1967, 11, -0.167, , -0.104, -0.099, -0.108
1967, 12, -0.007, , -0.103, -0.098, -0.108
1968, 1, -0.110, , -0.103, -0.098, -0.108
1968, 2, -0.130, , -0.103, -0.098, -0.107
1968, 3, -0.115, , -0.102, -0.097, -0.107
1968, 4, -0.129, , -0.102, -0.097, -0.107
1968, 5, -0.060, , -0.102, -0.097, -0.106
1968, 6, -0.061, , -0.101, -0.096, -0.106
1968, 7, -0.104, , -0.101, -0.096, -0.106
1968, 8, -0.127, , -0.101, -0.096, -0.105
1968, 9, -0.115, , -0.100, -0.095, -0.105
1968, 10, -0.169, , -0.100, -0.095, -0.105
1968, 11, -0.015, , -0.099, -0.095, -0.104
1968, 12, -0.162, , -0.099, -0.094, -0.104
1969, 1, -0.143, , -0.099, -0.094, -0.104
1969, 2, 0.026, , -0.098, -0.094, -0.103
1969, 3, -0.057, , -0.098, -0.093, -0.103
1969, 4, -0.156, , -0.098, -0.093, -0.103
1969, 5, -0.131, , -0.097, -0.093, -0.102
1969, 6, -0.067, , -0.097, -0.092, -0.102
1969, 7, -0.028, , -0.097, -0.092, -0.102
1969, 8, -0.105, , -0.096, -0.092, -0.101
1969, 9, -0.063, , -0.096, -0.091, -0.101
1969, 10, -0.062, , -0.096, -0.091, -0.101
1969, 11, -0.015, , -0.095, -0.091, -0.100
1969, 12, 0.015, , -0.095, -0.090, -0.100
1970, 1, , , -0.095, -0.090, -0.100
1970, 2, , , -0.094, -0.089, -0.099
1970, 3, , , -0.094, -0.089, -0.099
1970, 4, , , -0.094, -0.089, -0.099
1970, 5, , , -0.093, -0.088, -0.098
1970, 6, , , -0.093, -0.088, -0.098
1970, 7, , , -0.093, -0.088, -0.098
1970, 8, , , -0.092, -0.087, -0.097
1970, 9, , , -0.092, -0.087, -0.097
1970, 10, , , -0.092, -0.087, -0.097
1970, 11, , , -0.091, -0.086, -0.096
1970, 12, , , -0.091, -0.086, -0.096
1971, 1, , , -0.091, -0.086, -0.096
1971, 2, , , -0.090, -0.085, -0.095
1971, 3, , , -0.090, -0.085, -0.095
1971, 4, , , -0.090, -0.085, -0.095
1971, 5, , , -0.089, -0.084, -0.094
1971, 6, , , -0.089, -0.084, -0.094
1971, 7, -0.110, , -0.089, -0.084, -0.094
1971, 8, -0.114, , -0.088, -0.083, -0.093
1971, 9, -0.124, , -0.088, -0.083, -0.093
1971, 10, 0.029, , -0.088, -0.083, -0.093
1971, 11, 0.013, , -0.087, -0.082, -0.092
1971, 12, -0.095, , -0.087, -0.082, -0.092
1972, 1, -0.100, , -0.087, -0.082, -0.092
1972, 2, -0.048, , -0.086, -0.081, -0.091
1972, 3, -0.027, , -0.086, -0.081, -0.091
1972, 4, -0.062, , -0.086, -0.081, -0.091
1972, 5, -0.039, , -0.085, -0.080, -0.090
1972, 6, -0.076, , -0.085, -0.080, -0.090
1972, 7, -0.061, , -0.085, -0.080, -0.090
1972, 8, -0.078, , -0.084, -0.079, -0.089
1972, 9, -0.042, , -0.084, -0.079, -0.089
1972, 10, -0.087, , -0.084, -0.079, -0.089
1972, 11, 0.080, , -0.083, -0.078, -0.088
1972, 12, 0.064, , -0.083, -0.078, -0.088
1973, 1, -0.021, , -0.083, -0.078, -0.088
1973, 2, 0.047, , -0.082, -0.077, -0.087
1973, 3, 0.074, , -0.082, -0.077, -0.087
1973, 4, 0.002, , -0.082, -0.076, -0.087
1973, 5, -0.009, U, -0.081, -0.076, -0.086
1973, 6, -0.061, , -0.081, -0.076, -0.086
1973, 7, -0.034, , -0.081, -0.075, -0.086
1973, 8, -0.041, , -0.080, -0.075, -0.085
1973, 9, -0.072, , -0.080, -0.075, -0.085
1973, 10, -0.081, , -0.079, -0.074, -0.085
1973, 11, -0.182, , -0.079, -0.074, -0.084
1973, 12, -0.040, , -0.079, -0.074, -0.084
1974, 1, 0.031, , -0.078, -0.073, -0.084
1974, 2, 0.017, , -0.078, -0.073, -0.083
1974, 3, -0.088, , -0.078, -0.073, -0.083
1974, 4, -0.083, , -0.077, -0.072, -0.083
1974, 5, -0.027, , -0.077, -0.072, -0.082
1974, 6, -0.018, , -0.077, -0.072, -0.082
1974, 7, -0.031, , -0.076, -0.071, -0.082
1974, 8, -0.081, , -0.076, -0.071, -0.081
1974, 9, -0.057, , -0.076, -0.071, -0.081
1974, 10, -0.169, , -0.075, -0.070, -0.081
1974, 11, -0.073, , -0.075, -0.070, -0.080
1974, 12, -0.004, , -0.075, -0.070, -0.080
1975, 1, -0.055, , -0.074, -0.069, -0.080
1975, 2, -0.044, , -0.074, -0.069, -0.079
1975, 3, -0.045, , -0.074, -0.069, -0.079
1975, 4, -0.114, , -0.073, -0.068, -0.079
1975, 5, -0.021, , -0.073, -0.068, -0.078
1975, 6, -0.055, , -0.073, -0.068, -0.078
1975, 7, -0.067, , -0.072, -0.067, -0.078
1975, 8, -0.084, , -0.072, -0.067, -0.077
1975, 9, -0.103, , -0.072, -0.067, -0.077
1975, 10, -0.026, , -0.071, -0.066, -0.077
1975, 11, -0.060, , -0.071, -0.066, -0.076
1975, 12, -0.010, , -0.071, -0.066, -0.076
1976, 1, -0.110, , -0.070, -0.065, -0.076
1976, 2, -0.176, , -0.070, -0.065, -0.075
1976, 3, -0.124, , -0.070, -0.064, -0.075
1976, 4, -0.098, , -0.069, -0.064, -0.075
1976, 5, -0.155, , -0.069, -0.064, -0.074
1976, 6, -0.128, , -0.069, -0.063, -0.074
1976, 7, -0.092, , -0.068, -0.063, -0.074
1976, 8, -0.093, , -0.068, -0.063, -0.073
1976, 9, -0.088, , -0.068, -0.062, -0.073
1976, 10, -0.105, , -0.067, -0.062, -0.073
1976, 11, -0.210, , -0.067, -0.062, -0.072
1976, 12, -0.232, , -0.067, -0.061, -0.072
1977, 1, , , -0.066, -0.061, -0.072
1977, 2, , , -0.066, -0.061, -0.071
1977, 3, -0.127, , -0.066, -0.060, -0.071
1977, 4, -0.202, , -0.065, -0.060, -0.071
1977, 5, -0.164, , -0.065, -0.060, -0.070
1977, 6, -0.116, , -0.065, -0.059, -0.070
1977, 7, -0.171, , -0.064, -0.059, -0.070
1977, 8, -0.185, , -0.064, -0.059, -0.069
1977, 9, -0.085, , -0.064, -0.058, -0.069
1977, 10, -0.166, , -0.063, -0.058, -0.069
1977, 11, -0.109, , -0.063, -0.058, -0.068
1977, 12, -0.077, , -0.063, -0.057, -0.068
1978, 1, -0.064, , -0.062, -0.057, -0.068
1978, 2, 0.077, , -0.062, -0.057, -0.067
1978, 3, -0.066, , -0.062, -0.056, -0.067
1978, 4, -0.046, , -0.061, -0.056, -0.067
1978, 5, -0.067, , -0.061, -0.056, -0.066
1978, 6, -0.152, , -0.061, -0.055, -0.066
1978, 7, -0.076, , -0.060, -0.055, -0.066
1978, 8, -0.096, , -0.060, -0.054, -0.065
1978, 9, -0.051, , -0.059, -0.054, -0.065
1978, 10, -0.093, , -0.059, -0.054, -0.065
1978, 11, 0.003, , -0.059, -0.053, -0.064
1978, 12, -0.126, , -0.058, -0.053, -0.064
1979, 1, -0.049, , -0.058, -0.053, -0.064
1979, 2, -0.069, , -0.058, -0.052, -0.063
1979, 3, -0.127, , -0.057, -0.052, -0.063
1979, 4, -0.095, , -0.057, -0.052, -0.063
1979, 5, -0.118, , -0.057, -0.051, -0.062
1979, 6, -0.104, , -0.056, -0.051, -0.062
1979, 7, -0.070, , -0.056, -0.051, -0.062
1979, 8, -0.078, , -0.056, -0.050, -0.061
1979, 9, -0.118, , -0.055, -0.050, -0.061
1979, 10, -0.163, , -0.055, -0.050, -0.061
1979, 11, -0.124, , -0.055, -0.049, -0.060
1979, 12, -0.122, , -0.054, -0.049, -0.060
1980, 1, -0.055, , -0.054, -0.049, -0.060
1980, 2, -0.063, , -0.054, -0.048, -0.059
1980, 3, -0.155, , -0.053, -0.048, -0.059
1980, 4, -0.044, , -0.053, -0.048, -0.059
1980, 5, -0.021, , -0.053, -0.047, -0.058
1980, 6, -0.098, , -0.052, -0.047, -0.058
1980, 7, -0.131, , -0.052, -0.047, -0.058
1980, 8, -0.105, , -0.052, -0.046, -0.057
1980, 9, -0.152, , -0.051, -0.046, -0.057
1980, 10, -0.166, , -0.051, -0.046, -0.057
1980, 11, -0.143, , -0.051, -0.045, -0.056
1980, 12, -0.156, , -0.050, -0.045, -0.056
1981, 1, -0.180, , -0.050, -0.044, -0.056
1981, 2, -0.148, , -0.050, -0.044, -0.055
1981, 3, -0.079, , -0.049, -0.044, -0.055
1981, 4, -0.208, , -0.049, -0.043, -0.055
1981, 5, -0.036, , -0.049, -0.043, -0.054
1981, 6, -0.101, , -0.048, -0.043, -0.054
1981, 7, -0.089, , -0.048, -0.042, -0.054
1981, 8, -0.090, , -0.048, -0.042, -0.053
1981, 9, -0.036, , -0.047, -0.042, -0.053
1981, 10, -0.117, , -0.047, -0.041, -0.053
1981, 11, -0.027, , -0.047, -0.041, -0.052
1981, 12, -0.052, , -0.046, -0.041, -0.052
1982, 1, -0.134, , -0.046, -0.040, -0.052
1982, 2, -0.048, , -0.046, -0.040, -0.051
1982, 3, -0.109, , -0.045, -0.040, -0.051
1982, 4, -0.275, , -0.045, -0.039, -0.051
1982, 5, -0.042, , -0.045, -0.039, -0.050
1982, 6, 0.055, , -0.044, -0.039, -0.050
1982, 7, -0.037, , -0.044, -0.038, -0.050
1982, 8, -0.060, , -0.044, -0.038, -0.049
1982, 9, -0.036, , -0.043, -0.038, -0.049
1982, 10, 0.047, , -0.043, -0.037, -0.049
1982, 11, -0.094, , -0.043, -0.037, -0.048
1982, 12, 0.021, , -0.042, -0.037, -0.048
1983, 1, 0.018, , -0.042, -0.036, -0.048
1983, 2, 0.129, , -0.042, -0.036, -0.047
1983, 3, 0.126, , -0.041, -0.035, -0.047
1983, 4, 0.017, , -0.041, -0.035, -0.047
1983, 5, -0.063, , -0.041, -0.035, -0.046
1983, 6, -0.058, , -0.040, -0.034, -0.046
1983, 7, -0.034, , -0.040, -0.034, -0.046
1983, 8, -0.038, , -0.039, -0.034, -0.045
1983, 9, -0.054, , -0.039, -0.033, -0.045
1983, 10, 0.008, , -0.039, -0.033, -0.045
1983, 11, -0.012, , -0.038, -0.033, -0.044
1983, 12, -0.037, , -0.038, -0.032, -0.044
1984, 1, -0.009, , -0.038, -0.032, -0.044
1984, 2, -0.044, , -0.037, -0.032, -0.043
1984, 3, 0.037, , -0.037, -0.031, -0.043
1984, 4, 0.097, , -0.037, -0.031, -0.043
1984, 5, -0.082, , -0.036, -0.031, -0.042
1984, 6, -0.058, , -0.036, -0.030, -0.042
1984, 7, -0.076, , -0.036, -0.030, -0.042
1984, 8, 0.032, , -0.035, -0.030, -0.041
1984, 9, -0.030, , -0.035, -0.029, -0.041
1984, 10, 0.005, , -0.035, -0.029, -0.041
1984, 11, -0.012, , -0.034, -0.029, -0.040
1984, 12, -0.061, , -0.034, -0.028, -0.040
1985, 1, -0.064, , -0.034, -0.028, -0.040
1985, 2, -0.084, , -0.033, -0.028, -0.039
1985, 3, -0.109, , -0.033, -0.027, -0.039
1985, 4, -0.086, , -0.033, -0.027, -0.039
1985, 5, -0.063, , -0.032, -0.026, -0.038
1985, 6, -0.098, , -0.032, -0.026, -0.038
1985, 7, -0.070, , -0.032, -0.026, -0.038
1985, 8, -0.050, , -0.031, -0.025, -0.037
1985, 9, -0.014, , -0.031, -0.025, -0.037
1985, 10, -0.041, , -0.031, -0.025, -0.037
1985, 11, 0.135, , -0.030, -0.024, -0.036
1985, 12, -0.010, , -0.030, -0.024, -0.036
1986, 1, -0.128, , -0.030, -0.024, -0.036
1986, 2, 0.044, , -0.029, -0.023, -0.035
1986, 3, -0.152, , -0.029, -0.023, -0.035
1986, 4, 0.088, , -0.029, -0.023, -0.035
1986, 5, -0.003, , -0.028, -0.022, -0.034
1986, 6, -0.076, , -0.028, -0.022, -0.034
1986, 7, 0.034, , -0.028, -0.022, -0.034
1986, 8, 0.004, , -0.027, -0.021, -0.033
1986, 9, -0.069, , -0.027, -0.021, -0.033
1986, 10, -0.023, , -0.027, -0.021, -0.033
1986, 11, -0.015, , -0.026, -0.020, -0.032
1986, 12, 0.030, , -0.026, -0.020, -0.032
1987, 1, 0.049, , -0.026, -0.020, -0.032
1987, 2, -0.042, , -0.025, -0.019, -0.031
1987, 3, 0.095, , -0.025, -0.019, -0.031
1987, 4, 0.115, , -0.025, -0.019, -0.031
1987, 5, -0.024, , -0.024, -0.018, -0.030
1987, 6, -0.036, , -0.024, -0.018, -0.030
1987, 7, -0.003, , -0.024, -0.017, -0.030
1987, 8, 0.004, , -0.023, -0.017, -0.029
1987, 9, -0.023, , -0.023, -0.017, -0.029
1987, 10, -0.102, , -0.023, -0.016, -0.029
1987, 11, -0.070, , -0.022, -0.016, -0.028
1987, 12, 0.027, , -0.022, -0.016, -0.028
